Actuals,Predicteds
1.0,1.17071181523
1.0,1.27510947927
1.0,1.40862867604
1.0,1.23355219683
1.0,1.24739891971
1.0,1.22136823859
1.0,1.17557582599
1.0,1.22261764315
1.0,1.31695248987
1.0,1.25759525764
1.0,1.34035173658
1.0,1.39643041083
1.0,1.36651382147
1.0,1.25095592158
5.0,1.42225533518
1.0,1.25932615744
1.0,1.19621704508
1.0,1.23614379816
2.0,1.2275509144
1.0,1.37679297548
1.0,1.27609675533
2.0,1.41565951116
2.0,1.41565951116
1.0,1.43397161077
1.0,1.1859687623
1.0,1.35127201944
2.0,1.37218748349
1.0,1.39580125028
1.0,1.33844675861
1.0,1.34591766084
1.0,1.25515367307
3.0,1.38658518352
2.0,1.37606617849
1.0,1.35573422976
1.0,1.43351566991
1.0,1.24101178655
1.0,1.41289773156
1.0,1.42331667261
1.0,1.42220954386
1.0,1.09724724577
1.0,1.18839814981
1.0,1.31333609567
3.0,1.40948045984
1.0,1.40077278241
3.0,1.40063759101
1.0,1.31701564356
1.0,1.36651425331
1.0,1.38895308003
1.0,1.37427745053
1.0,1.43838331284
1.0,1.40142591567
1.0,1.29243542638
5.0,1.39719061584
2.0,1.41079215567
1.0,1.22561634437
1.0,1.22997427488
1.0,1.41039735056
1.0,1.42082994099
1.0,1.36572668983
1.0,1.42704267213
1.0,1.23680203337
1.0,1.45171518997
1.0,1.35603912075
1.0,1.29873966801
1.0,1.37967632159
1.0,1.22789357902
1.0,1.20091824608
1.0,1.20808623162
1.0,1.32968856968
1.0,1.3805895036
1.0,1.38711460311
3.0,1.40110844811
1.0,1.1707849205
1.0,1.19253639769
1.0,1.21288170253
1.0,1.39107795407
1.0,1.36877254881
1.0,1.28251386641
1.0,1.38626011652
1.0,1.29518832337
1.0,1.1156515445
1.0,1.25184908039
1.0,1.24329540458
1.0,1.33198311992
1.0,1.39862321105
1.0,1.46433388908
1.0,1.24544767411
1.0,1.1107241982
1.0,1.36219953765
1.0,1.29100447168
1.0,1.25635218251
1.0,1.32028405369
1.0,1.35016723443
2.0,1.42812221036
1.0,1.40986817609
1.0,1.12569837715
1.0,1.27816516825
2.0,1.33984018185
1.0,1.30724188706
1.0,1.39979365433
1.0,1.25934737285
2.0,1.20257093572
1.0,1.26031458687
1.0,1.43592567697
4.0,1.2454251904
4.0,1.2454251904
1.0,1.27996347386
1.0,1.3857436871
1.0,1.2629009627
2.0,1.44790269711
1.0,1.13702369581
1.0,1.30730751397
2.0,1.28925908242
1.0,1.23800763198
1.0,1.45334615604
2.0,1.40728651
1.0,1.28648952772
2.0,1.40579942387
10.0,1.27824095966
1.0,1.25969075317
2.0,1.31281652679
1.0,1.14343791001
2.0,1.33015103068
1.0,1.44129732767
2.0,1.1892130458
1.0,1.28712967891
1.0,1.24981802587
1.0,1.25034397497
1.0,1.25771669312
1.0,1.15536435198
1.0,1.15542830519
1.0,1.17819725175
2.0,1.23924474617
1.0,1.22395552238
1.0,1.35107930897
2.0,1.26239080899
1.0,1.33838793105
1.0,1.18508769554
1.0,1.40468681769
2.0,1.36277725072
2.0,1.4346256564
1.0,1.27346037309
1.0,1.40595933274
2.0,1.45723204895
1.0,1.26922686511
1.0,1.37731086059
1.0,1.23359995274
1.0,1.40840199626
1.0,1.27082798024
1.0,1.21717587819
1.0,1.37234670227
1.0,0.99796750805
1.0,1.24248453761
1.0,1.30420650422
1.0,1.40415172138
1.0,1.17333127376
1.0,1.38377534321
1.0,1.40849786582
1.0,1.31967040914
1.0,1.29995799393
2.0,1.40188744091
4.0,1.44007990312
1.0,1.26034827472
1.0,1.18683689317
1.0,1.42920925006
2.0,1.27507670301
1.0,1.35391656297
1.0,1.3986758937
1.0,1.36860294977
2.0,1.36225657978
1.0,1.28862287001
1.0,1.22899041834
1.0,1.35803801177
1.0,1.13309895149
1.0,1.30122067448
1.0,1.27172432789
1.0,1.27340971913
1.0,1.30893358408
1.0,1.25376407885
1.0,1.35336938941
1.0,1.29849294332
1.0,1.26926897774
1.0,1.17824488314
1.0,1.23607243666
1.0,1.30893950727
1.0,1.36591472527
1.0,1.25693762415
1.0,1.1802516034
1.0,1.41526877466
1.0,1.21803580885
1.0,1.18279608505
2.0,1.27637574113
1.0,1.3324326128
2.0,1.44634168404
1.0,1.37340713772
1.0,1.18932631158
1.0,1.17574953983
1.0,1.21855877832
1.0,1.06741924954
1.0,1.41089403319
1.0,1.25801494864
1.0,1.25943691332
1.0,1.37882082262
1.0,1.19128101945
1.0,1.31312727201
1.0,1.24013944681
1.0,1.18676310716
1.0,1.14709188201
1.0,1.30901993184
1.0,1.17625037374
1.0,1.27050307414
1.0,1.30149526941
2.0,1.21733137632
1.0,1.30313454566
1.0,1.24733193367
1.0,1.33335891486
1.0,1.05209249292
1.0,1.36629267229
1.0,1.26010939529
1.0,1.30467321081
2.0,1.41289186142
2.0,1.41289186142
1.0,1.34578093943
3.0,1.27781407018
1.0,1.36519616892
1.0,1.3724282522
10.0,1.27339326141
1.0,1.24075062579
1.0,1.44292186383
1.0,1.32035249046
1.0,1.21924758708
1.0,1.41297323535
2.0,1.4284998246
2.0,1.37819662923
1.0,1.38044671639
1.0,1.20914392677
1.0,1.21317516797
1.0,1.13182947989
1.0,1.45284751796
1.0,1.17402611513
2.0,1.36041771435
1.0,1.40077624083
1.0,1.21166632415
2.0,1.2833671726
1.0,1.45410627361
1.0,1.21206449085
1.0,1.40363034568
1.0,1.23802812592
1.0,1.24399430542
1.0,1.28597730946
1.0,1.41516990482
1.0,1.37160788668
1.0,1.21480772923
1.0,1.22459014542
1.0,1.13805922356
1.0,1.45039237073
1.0,1.19190363672
1.0,1.28775118019
1.0,1.28148313752
1.0,1.30562538666
1.0,1.41057467429
1.0,1.19133231653
1.0,1.28981290842
3.0,1.32111803423
2.0,1.26530942916
1.0,1.24987816585
1.0,1.43614948854
1.0,1.3114090458
1.0,1.34942028397
1.0,1.32279695687
2.0,1.43390400168
1.0,1.4040384238
1.0,1.3870074349
1.0,1.07861233952
1.0,1.290583531
1.0,1.30112624453
1.0,1.27762657579
1.0,1.24142687934
1.0,1.32544205723
1.0,1.13369204656
1.0,1.27183301688
1.0,1.22737369898
1.0,1.29103500894
1.0,1.18081833232
1.0,1.48879559266
1.0,1.21688830442
1.0,1.22561538928
1.0,1.16697903409
1.0,1.32132275051
1.0,1.41665584882
1.0,1.31266824482
1.0,1.3820362869
4.0,1.35493100385
1.0,1.27825225609
1.0,1.4543170359
1.0,1.30589852718
1.0,1.34101083632
1.0,1.46120967086
1.0,1.28708878826
1.0,1.28805962428
1.0,1.34237004832
1.0,1.39635211733
3.0,1.37251421055
1.0,1.24821484841
1.0,1.30453458995
1.0,1.34210245313
2.0,1.25898414831
1.0,1.36478179694
1.0,1.24275974729
1.0,1.39730915522
1.0,1.42432706322
1.0,1.29444474807
5.0,1.37153941162
1.0,1.28884386004
1.0,1.45721315717
1.0,1.2772611034
2.0,1.46061975897
1.0,1.17770924546
1.0,1.17151126856
1.0,1.37288613892
1.0,1.27377432189
1.0,1.22328726424
1.0,1.07087671682
3.0,1.28262113195
1.0,1.26207119168
2.0,1.44935287728
1.0,1.4174876469
1.0,1.20238631294
1.0,1.2595781566
1.0,1.19539320982
1.0,1.13270512458
1.0,1.14545049401
1.0,1.35795330579
1.0,1.32114050929
1.0,1.2237394111
1.0,1.42445096163
1.0,1.39743197365
1.0,1.44230418685
1.0,1.44879613661
1.0,1.19556295412
3.0,1.25425270498
1.0,1.34452888262
1.0,1.28234732537
1.0,1.34493048213
1.0,1.19941357313
1.0,1.29000361061
1.0,1.3192474939
1.0,1.33494678711
1.0,1.23940068659
1.0,1.16070028978
1.0,1.02305488486
1.0,1.22674202563
2.0,1.42221871184
1.0,1.34231044599
2.0,1.39565182333
1.0,1.43113327577
1.0,1.43781301098
1.0,1.37441001301
1.0,1.37439981854
1.0,1.37946598287
1.0,1.21255942945
1.0,1.20939567985
1.0,1.40565360192
1.0,1.3741957031
1.0,1.33166763305
1.0,1.37054917958
1.0,1.42881080372
1.0,1.43831175454
1.0,1.21078280519
1.0,1.27383633223
1.0,1.42846978606
1.0,1.27891905889
1.0,1.31614525548
1.0,1.19492168003
1.0,1.18568114039
1.0,1.41117187016
1.0,1.24458048607
1.0,1.24044624151
1.0,1.19038148984
1.0,1.14803150094
1.0,1.24298834194
1.0,1.34499141392
1.0,1.20086395659
2.0,1.21392388612
1.0,1.31226802102
5.0,1.32473175712
1.0,1.09697753879
1.0,1.26560119156
1.0,1.43711558979
1.0,1.32337475264
1.0,1.38623188655
1.0,1.3351874104
1.0,1.32931771032
1.0,1.33060860776
1.0,1.25628296946
1.0,1.34248084604
1.0,1.27634124182
1.0,1.33432573912
1.0,1.02931223481
1.0,1.27743018007
1.0,1.28056797057
4.0,1.47331877531
2.0,1.1721562943
1.0,1.22492368097
1.0,1.44269426589
1.0,1.19803224249
1.0,1.42461993144
1.0,1.41797846894
1.0,1.22270929189
1.0,1.36954483044
1.0,1.25895340787
1.0,1.23652169662
1.0,1.39150903134
1.0,1.33441017066
1.0,1.32882432483
1.0,1.01032023568
1.0,1.43813660918
1.0,1.24974271238
1.0,1.25762313206
1.0,1.40761396552
1.0,1.22395655279
1.0,1.43235043871
1.0,1.36699660213
3.0,1.47755416695
1.0,1.4849414274
1.0,1.27651363208
1.0,1.46221636936
1.0,1.35232542349
1.0,1.30598807463
1.0,1.33406374077
1.0,1.22869853436
1.0,1.3475923438
1.0,1.21388567159
2.0,1.38894066812
1.0,1.45434928972
1.0,1.36408166088
1.0,1.18588489083
1.0,1.13620416206
1.0,1.1960075577
1.0,1.35089926703
1.0,1.22868510524
1.0,1.22151618818
1.0,1.32116214446
1.0,1.25122771865
1.0,0.960611495259
1.0,1.21448993957
1.0,1.27660157581
1.0,1.32889930509
1.0,1.28724969672
2.0,1.40844726017
1.0,1.25671149957
1.0,1.25715536431
1.0,1.22054955989
1.0,1.26785975811
1.0,1.39595056673
1.0,1.22231523314
1.0,1.20078997106
4.0,1.38121418605
2.0,1.41764653475
1.0,1.28716244313
1.0,1.17844488928
1.0,1.46950019811
1.0,1.40741744709
1.0,1.40319487335
1.0,1.2240120521
1.0,1.32305604255
1.0,1.364956617
2.0,1.43660937633
1.0,1.06961056295
2.0,1.34503502723
1.0,1.22748923236
1.0,1.24113189243
1.0,1.44646255751
1.0,1.40033898644
1.0,1.35113990808
1.0,1.18332434736
1.0,1.20923707877
1.0,1.08625653471
1.0,1.41195007279
1.0,1.29485176472
1.0,1.12736928345
1.0,1.24273852465
2.0,1.42611192306
1.0,1.30357248972
2.0,1.34518686211
1.0,1.29246175603
1.0,1.27533883624
1.0,1.40554992154
1.0,1.36751096282
1.0,1.101836856
1.0,1.43094869489
1.0,1.22838222
1.0,1.20238632929
2.0,1.30259889713
1.0,1.18835305485
1.0,1.41924313658
1.0,1.23789058224
4.0,1.33802953968
1.0,1.29546295414
1.0,1.36819221878
4.0,1.33408950395
1.0,1.38007296592
1.0,1.35415372969
2.0,1.09421081762
1.0,1.44368833145
1.0,1.28858252888
2.0,1.41120721001
1.0,1.26120930421
1.0,1.40830190672
1.0,1.45129025602
1.0,1.35966312522
1.0,1.37610730147
1.0,1.24731000201
2.0,1.36271537529
1.0,1.33333748171
2.0,1.25674900851
1.0,1.05851536353
2.0,1.22650686392
3.0,1.25070511066
12.0,1.16902819764
1.0,1.12613251755
1.0,1.28231589367
1.0,1.39716003947
1.0,1.23618780026
1.0,1.46975463356
2.0,1.3364394884
1.0,1.42751072724
1.0,1.1311180798
3.0,1.36858352103
1.0,1.22059268914
1.0,1.25870745522
2.0,1.05186426213
1.0,1.32635601039
1.0,1.41885575374
1.0,1.26486389581
1.0,1.27233676346
1.0,1.36402314945
3.0,1.39474827817
1.0,1.35072679038
1.0,1.21188371302
1.0,1.35795888555
1.0,1.32621166524
1.0,1.2418433037
1.0,1.22849981458
2.0,1.31480848346
1.0,1.21689322697
1.0,1.25730325138
1.0,1.24387081613
1.0,1.43372449843
1.0,1.34231722696
1.0,1.27161980768
1.0,1.21468187608
1.0,1.43055755359
1.0,1.20670951265
2.0,1.43650960832
1.0,1.31807382577
1.0,1.33484246765
1.0,1.3738334534
1.0,1.09137901804
1.0,1.24850355477
1.0,1.2156094882
1.0,1.33098993858
2.0,1.38368437908
2.0,1.21878974511
1.0,1.20692326657
1.0,1.19597306382
1.0,1.33631097315
1.0,1.25787496219
1.0,1.25458997683
1.0,1.28397180297
1.0,1.17593804228
1.0,1.1904358085
1.0,1.28710285532
2.0,1.41895790839
2.0,1.39558864873
1.0,1.29025836501
1.0,1.18373487465
1.0,1.31490119932
1.0,1.11918651517
1.0,1.38804818055
1.0,1.16630276689
1.0,1.35100786569
1.0,1.35060293037
2.0,1.20377061866
1.0,1.21343326771
1.0,1.25109704478
1.0,1.25549362556
1.0,1.28701857999
1.0,1.19112529118
1.0,1.11662317038
1.0,1.2830617626
1.0,1.31734079589
1.0,1.41098879019
1.0,1.2341165427
1.0,1.3152360726
1.0,1.31203854846
1.0,1.17937382841
1.0,1.12667850462
1.0,1.41163652546
3.0,1.24633466556
1.0,1.16262552623
1.0,1.13415549228
1.0,1.23310612744
1.0,1.10321752107
1.0,1.33387118696
1.0,1.21323683162
3.0,1.37068658134
2.0,1.4411939266
1.0,1.37714824507
2.0,1.36588597614
1.0,1.42627387746
3.0,1.45379725906
1.0,1.39898500527
3.0,1.46624793383
1.0,1.25854536319
1.0,1.1307291899
1.0,1.34206037341
1.0,1.30471530265
1.0,1.46008362242
1.0,1.39011798857
1.0,1.3685938702
1.0,1.28826515941
3.0,1.38786053256
1.0,1.28568222582
2.0,1.45249284836
2.0,1.36534655894
1.0,1.33542612313
1.0,1.18876262495
1.0,1.19258123334
1.0,1.20350844032
3.0,1.36900940054
1.0,1.29465267416
1.0,1.18988050836
2.0,1.40887591772
1.0,1.27183693558
1.0,1.10212065417
1.0,1.3732769381
1.0,1.29248732809
1.0,1.24279000711
1.0,1.33882821254
1.0,1.36893606765
1.0,1.32034706089
1.0,1.39414959883
1.0,1.26820613645
1.0,1.22712113578
1.0,1.41292610652
1.0,1.40039062856
1.0,1.23847773465
2.0,1.16641823486
1.0,1.37074075318
1.0,1.42961284182
1.0,1.44262775671
1.0,1.25720423847
1.0,1.16059116918
1.0,1.25301374245
1.0,1.2310422137
1.0,1.30440658658
1.0,1.25567147156
1.0,1.23669202416
1.0,1.27406905816
1.0,1.44528434378
2.0,1.14883817424
1.0,1.20809400412
1.0,1.17699213348
1.0,1.41818877924
1.0,1.27667618912
1.0,1.42960741261
1.0,1.43955304656
1.0,1.179793404
1.0,1.28222251213
3.0,1.39737584627
1.0,1.32331361777
1.0,1.37063168537
1.0,1.25315594886
1.0,1.29508856157
1.0,1.40963107446
2.0,1.26713902485
1.0,1.34233380973
1.0,1.25823668119
1.0,1.24948284656
1.0,1.25794865481
1.0,1.40292179611
30.0,1.33670623226
1.0,1.36940665267
1.0,1.25506425654
1.0,1.37181625839
1.0,1.43792927731
1.0,1.27644876477
1.0,1.25732251901
3.0,1.39627328839
1.0,1.45068484074
1.0,1.38835687318
1.0,1.30977059326
1.0,1.2351699284
1.0,1.26870871244
1.0,1.28258880319
1.0,1.32940597045
1.0,1.18828141156
1.0,0.968971559022
1.0,1.39904313549
1.0,1.24468983121
1.0,1.40159679349
3.0,1.44963223879
2.0,1.39945718327
1.0,1.22271249121
1.0,1.29622765994
1.0,1.21066246222
2.0,1.41527761879
1.0,1.31530290576
1.0,1.06489447708
1.0,1.32657154952
1.0,1.40862030977
1.0,1.28653558882
1.0,1.29216522024
1.0,1.41432988334
1.0,1.23628159868
1.0,1.22259576956
1.0,1.15825220215
1.0,1.08722104833
1.0,1.26526230346
1.0,1.0568029639
1.0,1.2216650604
1.0,1.29677639582
2.0,1.41373641778
1.0,1.28879325364
1.0,1.36334912991
1.0,1.43627556891
1.0,1.40836330193
1.0,1.14615857035
1.0,1.1280960358
1.0,1.24301255876
1.0,1.33246357334
1.0,1.34626987797
1.0,1.20791010189
2.0,1.35764667073
1.0,1.16450648661
1.0,1.27731318401
1.0,1.45426662486
1.0,1.42765968928
1.0,1.07461120564
1.0,1.28397604487
1.0,1.16029714595
1.0,1.17187711301
2.0,1.22767173525
1.0,1.26179477467
1.0,1.42448016619
2.0,1.23913929942
1.0,1.24089684153
1.0,1.0288325457
1.0,1.27672746151
1.0,1.36495357212
1.0,1.42311649783
1.0,1.3269427508
2.0,1.45189870758
1.0,1.20312339329
1.0,1.28580952625
1.0,1.1461619603
1.0,1.33271450478
1.0,1.24045492758
1.0,1.41224463323
1.0,1.28968468005
1.0,1.3419352327
1.0,1.26297331763
1.0,1.40422867528
1.0,1.27898708147
1.0,1.25211662672
1.0,1.22981894642
1.0,1.26371423309
1.0,1.23859481358
1.0,1.44501091806
1.0,1.363539221
1.0,1.30082945745
1.0,1.18125402893
1.0,1.30699492046
2.0,1.30513703453
1.0,1.2365096126
1.0,1.27216253314
2.0,1.21814906098
1.0,1.42715799837
2.0,1.19227437258
1.0,1.27234462963
1.0,1.30589573163
1.0,1.44007307841
1.0,1.34427316955
1.0,1.39869406576
3.0,1.44975509256
1.0,0.963468927133
1.0,1.3873104612
1.0,1.3693003175
1.0,1.22424567253
2.0,1.27832535568
1.0,1.13597809099
1.0,1.32577885302
1.0,1.2481680397
1.0,1.41667297148
2.0,1.36390453563
1.0,1.30158082269
2.0,1.33726187333
1.0,1.41494546134
1.0,1.44350586849
1.0,1.27753328834
1.0,1.23549895794
1.0,1.26371595775
1.0,1.38393882341
1.0,1.30163691389
1.0,1.48303136664
1.0,1.32755734611
1.0,1.24044639802
1.0,1.19203112474
1.0,1.30625671473
2.0,1.36721829927
2.0,1.30059126541
1.0,1.40576902796
1.0,1.3019644247
1.0,1.20952304683
1.0,1.2556051092
1.0,1.11911755857
1.0,1.38453169132
1.0,1.2145323946
2.0,1.26238924494
1.0,1.34827794756
2.0,1.32818942838
1.0,1.17721334918
1.0,1.41426874942
1.0,1.16989935246
1.0,1.20822110177
1.0,1.22729596043
2.0,1.32609670384
2.0,1.39334628751
1.0,1.31962168533
1.0,1.33116662191
2.0,1.43045273699
1.0,1.35442085361
1.0,1.31717765454
2.0,1.35269613113
1.0,1.26019915861
1.0,1.25649458588
1.0,1.17995295126
2.0,1.23519396691
1.0,1.22857201462
1.0,1.06922985582
2.0,1.41391799046
1.0,1.3275543277
1.0,1.39128733753
1.0,1.40111906267
1.0,1.30547586443
1.0,1.35240940866
1.0,1.35403246001
1.0,1.22436286843
1.0,1.24982943737
1.0,1.24289071645
1.0,1.19164820243
1.0,1.8175559438
1.0,1.26345309258
1.0,1.26747990991
1.0,1.18760363635
1.0,1.44441224877
1.0,1.21784729484
1.0,1.46579640571
1.0,1.40073925713
1.0,1.18917171869
1.0,1.43262404094
1.0,1.42664053213
1.0,1.32480848694
1.0,1.26766220667
3.0,1.50226497983
2.0,1.42840679925
1.0,1.17969519162
1.0,1.13200846835
1.0,1.20772346958
1.0,1.39585413574
1.0,1.19682744881
1.0,1.23224024519
1.0,1.3943184224
1.0,1.40761451572
2.0,1.47396321615
2.0,1.28313890247
1.0,1.32089581901
1.0,1.34534554986
1.0,1.35064173807
1.0,1.32083057579
1.0,1.23143898896
1.0,1.4051258764
1.0,1.20342565215
1.0,1.4536249934
1.0,1.28215825166
1.0,1.3589508743
1.0,1.17875493593
1.0,1.16659328634
1.0,1.32652155025
1.0,1.3338727937
1.0,1.25643161639
2.0,1.35099253222
1.0,1.31954208257
1.0,1.42530018608
1.0,1.35190346954
1.0,1.28996095327
1.0,1.30900375867
1.0,1.34023566624
1.0,1.22659196387
1.0,1.4041426777
1.0,1.37910937862
2.0,1.42545840461
2.0,1.33780028018
1.0,1.18455420467
2.0,1.35667672552
1.0,1.2160369638
1.0,1.18754542909
2.0,1.32484399624
1.0,1.3582918995
1.0,1.27730151648
1.0,1.28611923945
2.0,1.34666553315
1.0,1.43827612788
1.0,1.26520169919
1.0,1.3745904183
1.0,1.23561117938
1.0,1.12079118042
1.0,1.16129900135
2.0,1.47903831838
1.0,1.28899178467
1.0,1.34175527844
1.0,1.23702786246
1.0,1.4267258215
1.0,1.30807809984
1.0,1.20252101432
1.0,1.31042131586
1.0,1.44259568901
1.0,1.23301316499
1.0,1.25185112093
1.0,1.38404866146
1.0,1.28253935235
1.0,1.23878733259
1.0,1.42932860845
1.0,1.42715251343
1.0,1.2346603651
1.0,1.28220054216
1.0,1.38876860887
1.0,1.29986370191
3.0,1.37619780573
2.0,1.4549085578
1.0,1.25898732351
1.0,1.14608691824
1.0,1.3996243551
1.0,1.42628693061
2.0,1.47841944109
1.0,1.34511838674
1.0,1.45299632495
1.0,1.44579212241
1.0,1.38942754663
3.0,1.43189713517
1.0,1.24243674849
1.0,1.42239337074
1.0,1.30040155097
1.0,1.39538158661
3.0,1.380335826
1.0,1.38732680633
1.0,1.39166307486
1.0,1.29296525295
1.0,1.21905403057
1.0,1.23113336955
1.0,1.34808379653
1.0,1.18089534359
1.0,1.22406563233
1.0,1.32264046194
1.0,1.38496590853
2.0,1.43938799781
1.0,1.35078827853
1.0,1.3905050458
1.0,1.1774476012
1.0,1.27109770254
4.0,1.30505095627
1.0,1.41793056233
1.0,1.09424254769
1.0,1.3865960076
1.0,1.23738188274
2.0,1.33545293919
2.0,1.23980459268
1.0,1.41864097814
1.0,1.05326184352
1.0,1.21015358406
1.0,1.32339706948
1.0,1.21542534543
1.0,1.29389474185
1.0,1.27702473045
1.0,1.29692313271
1.0,1.4532287554
1.0,1.27870798928
1.0,1.16413602924
1.0,1.36622425486
1.0,1.20932973098
1.0,1.39701070408
1.0,1.17752401091
3.0,1.39998944332
1.0,1.32392879455
1.0,1.39795515512
1.0,1.26899156676
1.0,1.26575861334
1.0,1.22423088972
1.0,1.14585262157
1.0,1.40623253799
1.0,1.25840944427
1.0,1.19588734954
1.0,1.41431289715
1.0,1.21860702456
1.0,1.43530429853
3.0,1.43564668355
1.0,1.24379086736
1.0,1.23313461217
1.0,1.39471083201
3.0,1.46292719564
1.0,1.31748163579
2.0,1.25000751483
2.0,1.45729313636
1.0,1.37861210395
1.0,1.41795758253
1.0,1.08654113644
4.0,1.36819495413
1.0,1.36111900551
1.0,1.34812839745
4.0,1.33795509444
4.0,1.33795509444
1.0,1.23615663911
1.0,1.04244514189
1.0,1.2104594289
1.0,1.3928448475
1.0,1.40839066866
1.0,1.15682701197
1.0,1.21029259845
1.0,1.40227386306
2.0,1.27730184894
1.0,1.14078301666
2.0,1.20738705802
1.0,1.21815590553
2.0,1.45460555554
3.0,1.36983327412
1.0,1.35250508904
1.0,1.23568786191
1.0,1.44482728013
1.0,1.27659008127
5.0,1.0630552061
1.0,1.44155444383
1.0,1.25526542499
1.0,1.12544180571
1.0,1.05997471829
1.0,1.21198724943
1.0,1.44694654155
1.0,1.37667257023
1.0,1.37343563666
1.0,1.24378065937
1.0,1.06165602929
1.0,1.26371579776
1.0,1.32184389774
1.0,1.92216444461
1.0,1.35698703045
1.0,1.440061766
1.0,1.33149400671
1.0,1.27946773199
1.0,1.26282446835
1.0,1.23026028931
1.0,1.26102494791
1.0,1.30502935715
1.0,1.39777798324
1.0,1.23205698318
1.0,1.28176513107
1.0,1.26087241918
1.0,1.20517982211
1.0,1.26026168418
1.0,1.42493922475
1.0,1.10572036562
1.0,1.31771006124
1.0,1.30504983953
1.0,0.977168731871
1.0,1.43759446133
1.0,1.41350600731
1.0,1.25263371533
1.0,1.20265804647
1.0,1.15971660643
1.0,1.37444331685
1.0,1.23738155389
1.0,1.20550416708
1.0,1.11833804972
4.0,1.41254109381
1.0,1.29742226336
1.0,1.34735551319
1.0,1.27953983435
1.0,1.23601381786
1.0,1.30319666959
1.0,1.42227315527
1.0,1.33509663074
1.0,1.41096493111
1.0,1.21702146098
1.0,1.34568616528
1.0,1.16162137078
1.0,1.25325176309
1.0,1.42759499824
1.0,1.3635487883
1.0,1.31777303558
1.0,1.34516993721
1.0,1.36468395989
3.0,1.3343160393
1.0,1.06594183485
1.0,1.03536810859
1.0,1.23863697555
2.0,1.43705690559
1.0,1.38685255755
1.0,1.2447194952
3.0,1.3897088766
2.0,1.21482192865
1.0,1.35548340316
1.0,1.22833339623
1.0,1.39056240256
1.0,1.15808765607
6.0,1.15946428134
1.0,1.10325843867
1.0,1.3135449768
2.0,1.30859937
1.0,1.22293615159
1.0,1.17074721389
1.0,1.30630688112
1.0,1.20438344775
1.0,1.24654060219
1.0,1.40053201403
1.0,1.23055037167
1.0,1.20903137057
3.0,1.34554101365
2.0,1.45698819794
3.0,1.35879217943
1.0,1.40664495016
1.0,1.31717082651
1.0,1.3121430678
1.0,1.20940854179
1.0,1.32629177444
1.0,1.18141022165
1.0,1.4440041541
1.0,1.43732279153
3.0,1.41800891337
1.0,1.18619538322
1.0,1.16022666449
1.0,1.46989988505
1.0,1.31245772986
2.0,1.48124420267
1.0,1.2606456182
1.0,1.26348202805
1.0,1.07377129294
1.0,1.20058782257
1.0,1.26937996575
1.0,1.22395061418
2.0,1.35761124302
1.0,1.43192365113
1.0,1.27770831761
14.0,1.4445111818
1.0,1.313195366
1.0,1.12346566248
2.0,1.19775233157
2.0,1.18367316615
1.0,1.21964134231
1.0,1.39488725456
1.0,1.30112584714
1.0,1.10561450984
1.0,1.40004299248
1.0,1.23604771971
1.0,1.25812127582
2.0,1.35239667994
1.0,1.42898631216
1.0,1.20636949189
1.0,1.4418363737
2.0,1.11713384637
3.0,1.41388322769
1.0,1.23075074752
2.0,1.23843767499
1.0,1.32604219105
1.0,1.09945223437
1.0,1.26530310073
1.0,1.44634153976
1.0,1.15658411583
1.0,1.38798433047
1.0,1.38127362857
1.0,1.40222890813
1.0,1.4315499672
1.0,1.41745248424
1.0,1.95652218139
1.0,1.36199485551
1.0,1.08323481259
1.0,1.2566076573
1.0,1.41086266319
1.0,1.32676565303
1.0,1.1687275226
1.0,1.24261086867
1.0,1.47574137872
1.0,1.21414769419
1.0,1.35801890769
2.0,1.42426045408
1.0,1.33482205741
2.0,1.30408736939
1.0,1.02385482548
1.0,1.39538064547
1.0,1.2994352028
1.0,1.41565952754
1.0,1.2958705408
1.0,1.36176319985
1.0,1.14642022546
1.0,1.43978988948
1.0,1.42470604991
1.0,1.33511846572
1.0,1.24543618359
1.0,1.21304179814
1.0,1.1817640597
1.0,1.29812757667
1.0,1.27011485537
2.0,1.45079822555
1.0,1.23959602062
1.0,1.39436887304
2.0,1.25186039101
1.0,1.29015120743
1.0,1.43661417346
1.0,1.15037302716
1.0,1.27238065069
1.0,1.41157591921
1.0,1.33255703664
1.0,1.29783245776
1.0,1.17253150673
2.0,1.28797667273
1.0,1.29247511011
1.0,1.38275978192
1.0,1.47753404323
1.0,1.38844504075
1.0,1.32409719017
1.0,1.2621291184
1.0,1.21919831126
1.0,1.31232021942
1.0,1.42909946677
1.0,1.39436656896
1.0,1.38413397471
1.0,1.35846324504
1.0,1.27515419047
1.0,1.36914300824
2.0,1.24699377638
1.0,1.44877983055
1.0,1.22077817278
2.0,1.31981510569
1.0,1.0669677994
1.0,1.25416007232
1.0,1.44681224302
1.0,1.23339688149
1.0,1.36461850331
1.0,1.39544955603
1.0,1.44109299659
3.0,1.4086283649
1.0,1.25898630799
1.0,1.37758181395
1.0,1.41508248951
1.0,1.39959035774
1.0,1.2372194583
3.0,1.25962882875
1.0,1.38972922615
2.0,1.25019869179
1.0,1.40936649884
1.0,1.41876861648
1.0,1.2740758443
1.0,1.3240275871
1.0,1.45327915028
1.0,1.42232989194
2.0,1.31856732729
1.0,1.35268343467
3.0,1.3281129938
1.0,1.40559840778
1.0,1.26208448282
1.0,1.40342357453
1.0,1.17824852389
1.0,1.13979012772
1.0,1.44137194345
